<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 1, 'Pizza', 'Fast Food', 12.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 1, 'pizza', 'fast food', 12.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 2, 'Burger', 'Fast Food', 8.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 2, 'burger', 'fast food', 8.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 3, 'Pasta', 'Italian', 10.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 3, 'pasta', 'italian', 10.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 4, 'Sushi', 'Japanese', 15.75</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 4, 'sushi', 'japanese', 15.75</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 5, 'Salad', 'Healthy', 9.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 5, 'salad', 'healthy', 9.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 6, 'Steak', 'Grill', 22.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 6, 'steak', 'grill', 22.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 7, 'Ice Cream', 'Dessert', 5.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 7, 'ice cream', 'dessert', 5.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 8, 'Fries', 'Fast Food', 3.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 8, 'fries', 'fast food', 3.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 9, 'Tacos', 'Mexican', 7.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 9, 'tacos', 'mexican', 7.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 10, 'Chicken Wings', 'Appetizer', 11.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 10, 'chicken wings', 'appetizer', 11.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 11, 'Wine', 'Beverage', 14.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 11, 'wine', 'beverage', 14.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 12, 'Beer', 'Alcoholic Drink', 5.75</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 12, 'beer', 'alcoholic drink', 5.75</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 13, 'Tea', 'Hot Drink', 2.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 13, 'tea', 'hot drink', 2.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 14, 'Lemonade', 'Cold Drink', 3.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 14, 'lemonade', 'cold drink', 3.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 15, 'Soda', 'Carbonated Drink', 1.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 15, 'soda', 'carbonated drink', 1.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 16, 'Orange Juice', 'Fruit Juice', 4.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 16, 'orange juice', 'fruit juice', 4.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 17, 'Coffee', 'Hot Drink', 3.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 17, 'coffee', 'hot drink', 3.25</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 18, 'Milkshake', 'Frozen Drink', 6.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 18, 'milkshake', 'frozen drink', 6.50</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 19, 'Smoothie', 'Healthy Drink', 5.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 19, 'smoothie', 'healthy drink', 5.99</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>INSERT INTO FoodAndBeverage (id, name, category, price) SELECT 20, 'Iced Tea', 'Cold Drink', 2.75</s>
<t>CREATE TABLE FoodAndBeverage (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(50), price DECIMAL(10, 2))</t><s>insert into foodandbeverage (id, name, category, price) select 20, 'iced tea', 'cold drink', 2.75</s>
<t>CREATE TABLE Food (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(50));

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);</t><s>insert into recipe (id, name, description) select 1, 'chocolate cake', 'delicious chocolate cake recipe' from dual</s>
<t>CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);</t><s>INSERT INTO Recipe (id, name, description) SELECT 1, 'Chocolate Cake', 'Delicious chocolate cake recipe' FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);</t><s>insert into recipe (id, name, description) select 1, 'chocolate cake', 'delicious chocolate cake recipe' from dual</s>
<t>CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);</t><s>INSERT INTO Recipe (id, name, description) SELECT 1, 'Chocolate Cake', 'Delicious chocolate cake recipe' FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);</t><s>insert into recipe (id, name, description) select 1, 'chocolate cake', 'delicious chocolate cake recipe' from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>INSERT INTO Menu (id, name, type, price) SELECT 1, 'Lunch Special', 'Main Course', 19.99 FROM dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

CREATE TABLE IF NOT EXISTS Ingredient (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Recipe (id INT PRIMARY KEY, name VARCHAR(255), description TEXT);

CREATE TABLE IF NOT EXISTS Beverage (id INT PRIMARY KEY, name VARCHAR(255), brand VARCHAR(255), price DECIMAL(10, 2);

CREATE TABLE IF NOT EXISTS Menu (id INT PRIMARY KEY, name VARCHAR(255), type VARCHAR(255), price DECIMAL(10, 2);</t><s>insert into menu (id, name, type, price) select 1, 'lunch special', 'main course', 19.99 from dual</s>
<t>CREATE TABLE IF NOT EXISTS Food (id INT PRIMARY KEY, name VARCHAR(255), category VARCHAR(255), price DECIMAL(10, 2), quantity INT);

